Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-15 00:00:00,1.92040000,1.94430000,1.91330000,1.94120000,17932.69000000,2020-11-15 00:29:59.999,34602.08356300,270,9424.97000000,18223.76050400,0
2020-11-15 00:30:00,1.94290000,1.95940000,1.93540000,1.95260000,44707.78000000,2020-11-15 00:59:59.999,87016.67271500,370,29558.95000000,57551.34342600,0
2020-11-15 01:00:00,1.95140000,1.96710000,1.93130000,1.93910000,27079.62000000,2020-11-15 01:29:59.999,52814.23716500,294,12093.15000000,23644.90607200,0
2020-11-15 01:30:00,1.94280000,1.95420000,1.93730000,1.95320000,12234.54000000,2020-11-15 01:59:59.999,23832.56756000,175,7384.46000000,14385.96939200,0
2020-11-15 02:00:00,1.95110000,1.96720000,1.93800000,1.96550000,6974.76000000,2020-11-15 02:29:59.999,13631.52785200,186,4309.78000000,8432.77487200,0
2020-11-15 02:30:00,1.96010000,1.97280000,1.95110000,1.96990000,7814.64000000,2020-11-15 02:59:59.999,15337.69043600,204,4738.19000000,9305.92537200,0
2020-11-15 03:00:00,1.97320000,1.97680000,1.95340000,1.95980000,9818.77000000,2020-11-15 03:29:59.999,19278.64558400,212,5325.08000000,10455.43989400,0
2020-11-15 03:30:00,1.95610000,1.97420000,1.95560000,1.96690000,16487.89000000,2020-11-15 03:59:59.999,32426.50630200,190,9470.10000000,18631.23918500,0
2020-11-15 04:00:00,1.96940000,1.97810000,1.96000000,1.97330000,5815.45000000,2020-11-15 04:29:59.999,11467.49642800,107,3230.40000000,6371.26530300,0
2020-11-15 04:30:00,1.97330000,1.97800000,1.96570000,1.97140000,5995.99000000,2020-11-15 04:59:59.999,11822.69688000,180,2612.17000000,5158.31479900,0
2020-11-15 05:00:00,1.97240000,1.98280000,1.97140000,1.97620000,9783.21000000,2020-11-15 05:29:59.999,19326.33930000,147,6008.58000000,11873.88277600,0
2020-11-15 05:30:00,1.97650000,2.01860000,1.97430000,2.01790000,69414.39000000,2020-11-15 05:59:59.999,138757.85490700,480,45093.06000000,90219.70546500,0
2020-11-15 06:00:00,2.01740000,2.05390000,2.00010000,2.05370000,81404.81000000,2020-11-15 06:29:59.999,165664.41582500,732,61221.85000000,124753.11701700,0
2020-11-15 06:30:00,2.05420000,2.05940000,2.04000000,2.04570000,73938.67000000,2020-11-15 06:59:59.999,151849.48457200,733,43744.86000000,89899.65805400,0
2020-11-15 07:00:00,2.04280000,2.07930000,2.02410000,2.07070000,147210.60000000,2020-11-15 07:29:59.999,303112.26897900,1421,66358.30000000,136538.82808600,0
2020-11-15 07:30:00,2.07070000,2.10000000,2.07070000,2.09980000,58265.03000000,2020-11-15 07:59:59.999,121466.02085000,710,29893.02000000,62368.93057700,0
2020-11-15 08:00:00,2.09780000,2.16640000,2.09490000,2.15380000,115143.69000000,2020-11-15 08:29:59.999,246172.56568900,1570,56822.08000000,121338.21902800,0
2020-11-15 08:30:00,2.15380000,2.17270000,2.10900000,2.11890000,92317.85000000,2020-11-15 08:59:59.999,197662.37170300,1546,48128.75000000,103122.37431900,0
2020-11-15 09:00:00,2.11820000,2.13630000,2.07930000,2.08780000,89150.34000000,2020-11-15 09:29:59.999,187790.07811300,1069,43340.29000000,91238.38759300,0
2020-11-15 09:30:00,2.08780000,2.10570000,2.06210000,2.10430000,118175.48000000,2020-11-15 09:59:59.999,246461.53334700,1269,59191.41000000,123415.96983200,0
2020-11-15 10:00:00,2.10410000,2.17650000,2.09960000,2.16420000,285293.36000000,2020-11-15 10:29:59.999,613843.04320800,2754,150981.29000000,324798.01256700,0
2020-11-15 10:30:00,2.16420000,2.20250000,2.14820000,2.17000000,204048.80000000,2020-11-15 10:59:59.999,444955.63013200,2160,138533.98000000,302057.83729900,0
2020-11-15 11:00:00,2.17000000,2.17990000,2.12880000,2.15560000,95409.94000000,2020-11-15 11:29:59.999,205600.48520800,1270,45240.80000000,97393.43189700,0
2020-11-15 11:30:00,2.15710000,2.16500000,2.11650000,2.12230000,63358.69000000,2020-11-15 11:59:59.999,135711.40760900,704,22890.89000000,49122.91076800,0
2020-11-15 12:00:00,2.12230000,2.17050000,2.10540000,2.15650000,77699.56000000,2020-11-15 12:29:59.999,166448.05742300,862,38291.19000000,82058.35804500,0
2020-11-15 12:30:00,2.15710000,2.17080000,2.13210000,2.13970000,50482.77000000,2020-11-15 12:59:59.999,108537.91365800,592,31755.94000000,68307.06648800,0
2020-11-15 13:00:00,2.13970000,2.15080000,2.10700000,2.14020000,81389.96000000,2020-11-15 13:29:59.999,173171.26742200,674,35890.78000000,76243.21035800,0
2020-11-15 13:30:00,2.14210000,2.17000000,2.14020000,2.16910000,40474.76000000,2020-11-15 13:59:59.999,87415.91990700,602,21122.02000000,45622.97680200,0
2020-11-15 14:00:00,2.16650000,2.18990000,2.15420000,2.17790000,78343.86000000,2020-11-15 14:29:59.999,170430.32255500,713,47403.40000000,103166.33660100,0
2020-11-15 14:30:00,2.17830000,2.18200000,2.15280000,2.16520000,42862.09000000,2020-11-15 14:59:59.999,92848.47734500,563,15872.26000000,34412.77542800,0
2020-11-15 15:00:00,2.16580000,2.18670000,2.15120000,2.16110000,45509.55000000,2020-11-15 15:29:59.999,98450.83924200,504,31324.79000000,67690.56300700,0
2020-11-15 15:30:00,2.16100000,2.19640000,2.15330000,2.19640000,82130.37000000,2020-11-15 15:59:59.999,178507.79709700,815,40649.91000000,88443.57602500,0
2020-11-15 16:00:00,2.19650000,2.21800000,2.12690000,2.13510000,148879.76000000,2020-11-15 16:29:59.999,323941.75877300,1585,79795.73000000,174079.32713800,0
2020-11-15 16:30:00,2.13250000,2.16490000,2.12970000,2.14490000,62042.52000000,2020-11-15 16:59:59.999,133107.62619100,769,28399.54000000,61071.43617600,0
2020-11-15 17:00:00,2.14490000,2.15290000,2.11180000,2.11180000,56203.67000000,2020-11-15 17:29:59.999,119666.14270200,807,33049.83000000,70311.01497700,0
2020-11-15 17:30:00,2.11170000,2.11170000,2.03110000,2.06560000,201809.25000000,2020-11-15 17:59:59.999,418538.04484300,2552,87711.01000000,181905.95936800,0
2020-11-15 18:00:00,2.06570000,2.07310000,2.02630000,2.06660000,93584.55000000,2020-11-15 18:29:59.999,192018.23066500,1115,51189.60000000,105158.87412100,0
2020-11-15 18:30:00,2.06200000,2.07290000,2.04280000,2.06710000,26574.60000000,2020-11-15 18:59:59.999,54737.26657600,415,15649.66000000,32253.69476800,0
2020-11-15 19:00:00,2.06690000,2.08130000,2.03130000,2.05450000,39594.83000000,2020-11-15 19:29:59.999,81239.40046700,573,19369.05000000,39739.19556600,0
2020-11-15 19:30:00,2.05570000,2.06940000,2.02930000,2.02930000,21239.37000000,2020-11-15 19:59:59.999,43483.34682100,468,12888.63000000,26412.54215200,0
2020-11-15 20:00:00,2.02910000,2.04400000,2.00000000,2.01390000,88635.16000000,2020-11-15 20:29:59.999,178940.70584600,907,34673.85000000,70073.27781600,0
2020-11-15 20:30:00,2.01460000,2.03200000,2.00000000,2.01000000,60561.03000000,2020-11-15 20:59:59.999,121857.22493600,586,32450.49000000,65333.21758400,0
2020-11-15 21:00:00,2.00770000,2.02160000,1.99660000,2.01110000,69460.73000000,2020-11-15 21:29:59.999,139673.04743200,530,34385.50000000,69277.24077300,0
2020-11-15 21:30:00,2.01020000,2.02300000,2.00000000,2.00310000,46851.10000000,2020-11-15 21:59:59.999,93862.03221700,501,13294.25000000,26657.01478000,0
2020-11-15 22:00:00,2.00200000,2.00210000,1.92900000,1.96160000,102339.70000000,2020-11-15 22:29:59.999,200428.79085000,1158,41394.79000000,80931.91182400,0
2020-11-15 22:30:00,1.96220000,2.03900000,1.96210000,2.02800000,97332.78000000,2020-11-15 22:59:59.999,195726.30345700,786,48001.21000000,96486.30073400,0
