Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-07 00:00:00,455.91000000,468.28000000,454.80000000,459.78000000,360285.95028000,2020-11-07 05:59:59.999,166255060.55614900,149696,188837.99170000,87138248.07621760,0
2020-11-07 06:00:00,459.78000000,464.27000000,452.41000000,462.67000000,249849.67881000,2020-11-07 11:59:59.999,114775474.99584990,106333,132077.45184000,60683713.81099160,0
2020-11-07 12:00:00,462.66000000,465.16000000,438.20000000,446.74000000,548100.25108000,2020-11-07 17:59:59.999,247704540.30160130,214473,277569.12299000,125505175.34474550,0
2020-11-07 18:00:00,446.72000000,449.18000000,424.14000000,435.21000000,495180.71593000,2020-11-07 23:59:59.999,215136099.92852320,204356,232884.80539000,101180628.21642180,0
2020-11-08 00:00:00,435.20000000,443.30000000,431.99000000,440.60000000,171034.55636000,2020-11-08 05:59:59.999,75016939.98360190,73508,80488.10306000,35299645.13215360,0
2020-11-08 06:00:00,440.66000000,446.42000000,434.58000000,445.24000000,172995.65738000,2020-11-08 11:59:59.999,76167163.05802750,72717,88298.60497000,38896044.86444190,0
2020-11-08 12:00:00,445.24000000,460.10000000,441.74000000,457.29000000,303762.71042000,2020-11-08 17:59:59.999,137034966.13793890,115516,162742.01661000,73429818.39394970,0
2020-11-08 18:00:00,457.29000000,459.55000000,446.27000000,454.30000000,193115.54425000,2020-11-08 23:59:59.999,87460079.05547130,92600,92771.64055000,42018567.01026950,0
2020-11-09 00:00:00,454.29000000,457.86000000,448.15000000,453.22000000,176988.48799000,2020-11-09 05:59:59.999,80178860.21236010,73627,83553.11484000,37852641.36207280,0
2020-11-09 06:00:00,453.19000000,459.10000000,440.50000000,458.25000000,258936.81345000,2020-11-09 11:59:59.999,116417664.29766350,107982,129842.62972000,58408199.39619710,0
2020-11-09 12:00:00,458.22000000,458.95000000,433.09000000,444.83000000,496009.04084000,2020-11-09 17:59:59.999,220736864.18265980,205451,226668.81215000,100884826.70701300,0
2020-11-09 18:00:00,444.88000000,450.39000000,441.32000000,444.32000000,167278.90413000,2020-11-09 23:59:59.999,74594776.28856000,82887,83115.89440000,37077441.52414450,0
2020-11-10 00:00:00,444.32000000,452.99000000,438.70000000,449.36000000,202742.58552000,2020-11-10 05:59:59.999,90565107.59720070,92437,101896.38780000,45525598.88229470,0
2020-11-10 06:00:00,449.37000000,455.00000000,444.55000000,447.48000000,250463.21070000,2020-11-10 11:59:59.999,112702626.00239380,113119,123333.40865000,55507761.74102350,0
2020-11-10 12:00:00,447.48000000,450.47000000,440.30000000,446.78000000,238780.77961000,2020-11-10 17:59:59.999,106300753.22132990,99891,117693.55770000,52405513.29770400,0
2020-11-10 18:00:00,446.76000000,454.60000000,443.72000000,450.34000000,174885.83525000,2020-11-10 23:59:59.999,78621661.38697070,78781,94320.67456000,42417474.26867320,0
2020-11-11 00:00:00,450.34000000,466.41000000,449.28000000,459.94000000,415708.01087000,2020-11-11 05:59:59.999,191849084.66219440,179861,232298.24021000,107201785.03830720,0
2020-11-11 06:00:00,459.94000000,464.20000000,455.31000000,460.00000000,224078.15183000,2020-11-11 11:59:59.999,103211993.65557240,112043,109552.07882000,50467125.12515470,0
2020-11-11 12:00:00,460.00000000,474.00000000,458.24000000,469.54000000,311837.75607000,2020-11-11 17:59:59.999,145307177.90028130,138704,160456.43677000,74791570.61750810,0
2020-11-11 18:00:00,469.54000000,476.25000000,460.11000000,463.09000000,254158.92385000,2020-11-11 23:59:59.999,118860535.67230280,129752,123960.74301000,58027306.17518110,0
2020-11-12 00:00:00,463.09000000,464.17000000,451.20000000,460.51000000,214674.64028000,2020-11-12 05:59:59.999,98252222.11135870,91628,95705.65542000,43793559.92058650,0
2020-11-12 06:00:00,460.52000000,470.00000000,455.60000000,459.95000000,321197.34706000,2020-11-12 11:59:59.999,148792471.91241740,125332,156340.81255000,72451599.18115470,0
2020-11-12 12:00:00,459.95000000,465.00000000,453.15000000,453.15000000,288990.31024000,2020-11-12 17:59:59.999,132734063.19176280,117189,135023.52694000,62049055.49072540,0
2020-11-12 18:00:00,453.16000000,464.74000000,452.18000000,462.39000000,165914.33154000,2020-11-12 23:59:59.999,76192552.00131570,77691,84507.98635000,38821540.72627530,0
2020-11-13 00:00:00,462.48000000,467.18000000,459.30000000,460.53000000,214446.57061000,2020-11-13 05:59:59.999,99393140.06370180,79629,104224.98504000,48310717.88050890,0
2020-11-13 06:00:00,460.54000000,468.85000000,457.12000000,464.26000000,260163.13833000,2020-11-13 11:59:59.999,120590923.47283140,113209,135221.36203000,62692411.08670480,0
2020-11-13 12:00:00,464.24000000,474.27000000,462.91000000,471.19000000,322228.74524000,2020-11-13 17:59:59.999,151142991.89208880,138746,173373.07494000,81331660.20395400,0
2020-11-13 18:00:00,471.15000000,478.01000000,469.50000000,476.43000000,179826.64334000,2020-11-13 23:59:59.999,85105881.77750830,95779,96524.80597000,45697073.88053080,0
2020-11-14 00:00:00,476.42000000,477.47000000,466.23000000,468.93000000,167033.54175000,2020-11-14 05:59:59.999,78649118.86756940,82460,85225.36998000,40131668.51342870,0
2020-11-14 06:00:00,468.94000000,470.36000000,453.65000000,458.74000000,267674.12388000,2020-11-14 11:59:59.999,123464156.27035810,116044,123073.19655000,56784151.12268620,0
2020-11-14 12:00:00,458.72000000,462.42000000,452.00000000,459.50000000,215684.71141000,2020-11-14 17:59:59.999,98935665.56391180,100379,96184.48193000,44128477.77193820,0
2020-11-14 18:00:00,459.51000000,463.47000000,458.00000000,460.89000000,84860.40836000,2020-11-14 23:59:59.999,39093316.49185830,51889,42516.99083000,19590664.59676120,0
