Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-01-13,1050.36000000,1256.98000000,987.48000000,1168.53000000,5063978.61375000,2021-01-15 23:59:59.999,5792821002.20633930,3899018,2553339.50293000,2922629546.81813810,0
2021-01-16,1168.48000000,1298.00000000,1151.77000000,1258.45000000,3890719.55449000,2021-01-18 23:59:59.999,4757505579.84609560,3314355,1969440.91254000,2409585916.11259160,0
2021-01-19,1258.52000000,1438.30000000,1086.00000000,1110.96000000,6752154.98267000,2021-01-21 23:59:59.999,8839649735.17827980,5516192,3349752.45871000,4391677583.65370200,0
2021-01-22,1111.98000000,1398.83000000,1042.31000000,1392.51000000,4541017.83748000,2021-01-24 23:59:59.999,5607609150.62080440,3898867,2332314.26549000,2883910278.69038370,0
2021-01-25,1392.19000000,1475.00000000,1207.00000000,1239.03000000,5578137.05446000,2021-01-27 23:59:59.999,7415668806.36474490,4821986,2797754.80531000,3722561999.33690280,0
2021-01-28,1238.93000000,1436.90000000,1217.23000000,1378.05000000,4659275.14274000,2021-01-30 23:59:59.999,6282719081.96944320,4002274,2337284.08588000,3153182558.57527110,0
2021-01-31,1378.04000000,1547.90000000,1269.99000000,1511.87000000,3999330.77311000,2021-02-02 23:59:59.999,5547923359.09492900,3358301,1984786.02568000,2756712064.88632380,0
2021-02-03,1511.93000000,1760.49000000,1508.39000000,1719.19000000,4376495.51709000,2021-02-05 23:59:59.999,7123672555.03005630,4219387,2219520.25793000,3611809625.47351790,0
2021-02-06,1718.95000000,1775.57000000,1490.46000000,1750.15000000,3771320.29451000,2021-02-08 23:59:59.999,6239856372.98715240,3788692,1862107.51808000,3083514342.68460060,0
2021-02-09,1749.68000000,1837.86000000,1680.00000000,1785.62000000,3140083.97766000,2021-02-11 23:59:59.999,5531576907.66983150,3388163,1565942.42804000,2760768817.14765160,0
2021-02-12,1785.83000000,1871.72000000,1739.88000000,1800.42000000,2352451.05811000,2021-02-14 23:59:59.999,4261064256.09237410,2564511,1166793.42194000,2114306824.98999520,0
2021-02-15,1800.03000000,1855.00000000,1655.67000000,1849.88000000,2666679.68703000,2021-02-17 23:59:59.999,4753770076.79361960,2775175,1313554.60992000,2343460967.26516460,0
2021-02-18,1849.70000000,2042.34000000,1803.14000000,1913.00000000,2991947.32620000,2021-02-20 23:59:59.999,5815211410.71906780,3371048,1507278.30234000,2930591243.29570770,0
2021-02-21,1912.90000000,1976.31000000,1355.00000000,1577.89000000,5111650.99910000,2021-02-23 23:59:59.999,8599862021.79893380,5091690,2472036.35945000,4166508576.52162990,0
2021-02-24,1577.79000000,1712.70000000,1400.00000000,1444.59000000,3773032.90514000,2021-02-26 23:59:59.999,5915863669.44813120,3728694,1869968.40597000,2935862311.06840150,0
2021-02-27,1444.56000000,1572.00000000,1293.18000000,1569.86000000,3432325.78873000,2021-03-01 23:59:59.999,4947714139.28936070,3134471,1724863.38028000,2488073029.25250920,0
2021-03-02,1570.00000000,1656.94000000,1455.52000000,1539.23000000,3062354.37302000,2021-03-04 23:59:59.999,4780076015.65584840,3328509,1512142.75284000,2362522723.14220100,0
2021-03-05,1539.22000000,1734.16000000,1441.66000000,1726.16000000,2772558.01040000,2021-03-07 23:59:59.999,4382638009.29025580,3355516,1419813.85254000,2247257119.51618680,0
2021-03-08,1726.46000000,1877.69000000,1664.96000000,1795.12000000,2944171.50673000,2021-03-10 23:59:59.999,5271659253.36669880,3702123,1467644.33419000,2626329030.98607160,0
2021-03-11,1795.28000000,1944.30000000,1719.72000000,1922.35000000,2704859.35862000,2021-03-13 23:59:59.999,4888453652.47037130,3416015,1341831.81812000,2426185777.21198460,0
2021-03-14,1922.35000000,1933.10000000,1711.68000000,1805.12000000,2428283.83432000,2021-03-16 23:59:59.999,4403090308.15633320,3447885,1201145.28762000,2176762440.21455510,0
2021-03-17,1805.01000000,1850.00000000,1733.47000000,1809.10000000,1762329.48774000,2021-03-19 23:59:59.999,3171866877.72063010,2359910,872966.23962000,1571133578.62918210,0
2021-03-20,1809.01000000,1868.83000000,1655.15000000,1680.97000000,1500237.58469000,2021-03-22 23:59:59.999,2679136662.94804020,2372448,741854.20788000,1325745742.59206320,0
2021-03-23,1681.17000000,1740.86000000,1536.92000000,1585.74000000,2032745.52240000,2021-03-25 23:59:59.999,3342057121.84957540,2427172,1005514.63542000,1653743221.83750100,0
2021-03-26,1585.83000000,1732.67000000,1585.79000000,1687.01000000,1308211.94178000,2021-03-28 23:59:59.999,2191100040.15876680,1679972,657686.87202000,1101441328.64356580,0
2021-03-29,1687.16000000,1947.29000000,1677.85000000,1919.37000000,1963562.32823000,2021-03-31 23:59:59.999,3574941452.06021060,2743291,1003067.40232000,1825858672.44545190,0
2021-04-01,1919.37000000,2146.00000000,1885.02000000,2008.52000000,2357959.32673000,2021-04-03 23:59:59.999,4760019983.90107290,3321154,1171081.24472000,2363765442.74008620,0
2021-04-04,2008.59000000,2151.00000000,1975.24000000,2112.21000000,1872655.43623000,2021-04-06 23:59:59.999,3890024665.29524710,2873665,940330.42044000,1953245002.79652990,0
2021-04-07,2112.22000000,2129.01000000,1930.01000000,2066.87000000,1820728.34012000,2021-04-09 23:59:59.999,3699536921.08834590,2785730,894189.24537000,1816767522.76320970,0
2021-04-10,2067.19000000,2203.46000000,2058.00000000,2137.69000000,1626817.07361000,2021-04-12 23:59:59.999,3490000979.56893580,2920499,815194.47277000,1748990333.78083280,0
2021-04-13,2137.86000000,2543.47000000,2135.53000000,2514.04000000,2437491.19601000,2021-04-15 23:59:59.999,5720638555.72514160,4305533,1250471.11107000,2936657449.34557920,0
2021-04-16,2514.04000000,2548.29000000,1946.80000000,2235.64000000,3098779.69977000,2021-04-18 23:59:59.999,7114271060.47007000,5035080,1515149.35213000,3479352765.45197940,0
2021-04-19,2235.65000000,2469.54000000,2055.00000000,2357.06000000,2990718.93625000,2021-04-21 23:59:59.999,6753781477.36957850,4795984,1492833.32251000,3372694370.47028740,0
2021-04-22,2357.06000000,2644.47000000,2107.00000000,2213.35000000,5750684.48554000,2021-04-24 23:59:59.999,13475617310.79875720,7176453,2863192.15290000,6716173335.94065600,0
2021-04-25,2214.08000000,2680.00000000,2168.00000000,2666.13000000,2705714.86036000,2021-04-27 23:59:59.999,6596448263.74201560,4415759,1383866.91994000,3376797137.24382750,0
2021-04-28,2666.13000000,2798.30000000,2559.44000000,2772.42000000,2558612.40071000,2021-04-30 23:59:59.999,6956978364.55519460,4349359,1274709.09750000,3467802568.51555430,0
2021-05-01,2772.42000000,3454.00000000,2743.41000000,3431.04000000,2591330.68471000,2021-05-03 23:59:59.999,7895930550.72505670,5072420,1347310.21197000,4103407634.85567580,0
2021-05-04,3431.04000000,3605.40000000,3160.00000000,3489.73000000,3921448.69852000,2021-05-06 23:59:59.999,13272524692.38788500,7561786,1952001.02247000,6607935461.95080230,0
2021-05-07,3489.74000000,3983.65000000,3353.23000000,3923.95000000,2891413.20453000,2021-05-09 23:59:59.999,10697677475.05574780,5818802,1451126.44040000,5372839392.86995170,0
2021-05-10,3923.95000000,4372.72000000,3650.00000000,3823.21000000,4203667.77032000,2021-05-12 23:59:59.999,17103340700.97441530,8513051,2073000.52975000,8438976128.54921240,0
2021-05-13,3810.15000000,4173.28000000,3500.00000000,3646.68000000,4261273.48140000,2021-05-15 23:59:59.999,16446533194.63251280,8226151,2106456.11868000,8133844994.04044230,0
2021-05-16,3646.24000000,3879.00000000,3102.00000000,3375.07000000,4515188.94016000,2021-05-18 23:59:59.999,15582863757.05524950,7562222,2214777.82186000,7647330701.58329850,0
2021-05-19,3375.08000000,3441.73000000,1888.00000000,2430.98000000,9979646.18463000,2021-05-21 23:59:59.999,26290427194.49602870,13468184,4896791.84898000,12921433366.74399990,0
2021-05-22,2430.98000000,2675.00000000,1728.74000000,2648.43000000,6785499.66527000,2021-05-24 23:59:59.999,15021818946.73691810,9545048,3336339.33923000,7402639978.93909860,0
2021-05-25,2647.92000000,2910.00000000,2378.54000000,2742.23000000,4798179.00902000,2021-05-27 23:59:59.999,12892845822.32295270,7435509,2377199.88243000,6389831192.54981980,0
2021-05-28,2742.23000000,2762.45000000,2180.53000000,2385.98000000,4085125.00096000,2021-05-30 23:59:59.999,9950072602.50801070,5590987,2021364.12589000,4925958979.48281230,0
2021-05-31,2385.82000000,2802.99000000,2271.44000000,2706.22000000,3457605.68437000,2021-06-02 23:59:59.999,8975053084.71630930,4988595,1718485.11716000,4462756357.22274090,0
2021-06-03,2706.21000000,2891.95000000,2552.00000000,2627.73000000,3174429.13027000,2021-06-05 23:59:59.999,8625769734.41197860,5066784,1567032.49698000,4257936218.11876760,0
2021-06-06,2627.63000000,2847.55000000,2304.91000000,2507.23000000,3519668.19984000,2021-06-08 23:59:59.999,9165003877.32650770,5390991,1733756.84335000,4518189936.00234660,0
2021-06-09,2507.43000000,2626.63000000,2321.37000000,2354.01000000,2605320.01295000,2021-06-11 23:59:59.999,6522870196.31354360,3627095,1274891.17868000,3192671306.62737290,0
2021-06-12,2354.09000000,2609.17000000,2256.22000000,2580.77000000,2167571.81448000,2021-06-14 23:59:59.999,5261394727.46674160,3463304,1094783.81634000,2658564563.56738780,0
2021-06-15,2580.58000000,2640.00000000,2306.00000000,2373.28000000,1785236.01857000,2021-06-17 23:59:59.999,4420427340.47725460,2902355,850966.52488000,2109667839.57380090,0
2021-06-18,2373.28000000,2378.00000000,2040.68000000,2243.47000000,2019661.09935000,2021-06-20 23:59:59.999,4462761152.82884400,2866899,990474.34226000,2189020128.59572790,0
2021-06-21,2243.49000000,2260.16000000,1700.48000000,1968.14000000,4243770.05122000,2021-06-23 23:59:59.999,8228575751.71871960,5012157,2089593.34734000,4052959811.64150640,0
2021-06-24,1967.95000000,2036.61000000,1717.32000000,1829.64000000,2392355.37149000,2021-06-26 23:59:59.999,4468907222.17138130,2797901,1159456.76677000,2166290921.33968910,0
2021-06-27,1829.84000000,2245.00000000,1804.26000000,2165.33000000,2571557.70892000,2021-06-29 23:59:59.999,5243253109.93241640,4284337,1317485.83532000,2687369606.32237900,0
2021-06-30,2165.46000000,2287.78000000,2018.50000000,2154.13000000,2370731.22933000,2021-07-02 23:59:59.999,5058989235.26684050,3741191,1177016.59761000,2511677719.79919170,0
2021-07-03,2153.95000000,2389.93000000,2112.01000000,2196.53000000,1941727.36774000,2021-07-05 23:59:59.999,4368656168.98216520,3391333,972644.63162000,2188285506.81511340,0
2021-07-06,2196.85000000,2409.00000000,2084.79000000,2116.33000000,2332096.56848000,2021-07-08 23:59:59.999,5299845428.41582870,3674355,1166486.81553000,2651932762.87699270,0
2021-07-09,2116.32000000,2194.82000000,2046.51000000,2140.45000000,1579977.62510000,2021-07-11 23:59:59.999,3354581567.09141710,1993217,796413.05325000,1691710813.31025110,0
2021-07-12,2140.54000000,2167.83000000,1865.00000000,1994.58000000,1878523.96648000,2021-07-14 23:59:59.999,3756531674.18251070,2565051,916264.03188000,1832428602.22859470,0
2021-07-15,1994.41000000,2042.88000000,1844.45000000,1899.59000000,1652640.73865000,2021-07-17 23:59:59.999,3160295523.52180790,2162161,825520.02549000,1579602621.78854630,0
2021-07-18,1899.50000000,1993.79000000,1706.00000000,1786.03000000,1868514.84625000,2021-07-20 23:59:59.999,3436230866.78606710,2353231,879163.55800000,1619699297.14692230,0
2021-07-21,1786.03000000,2130.90000000,1747.55000000,2124.25000000,2592965.09945000,2021-07-23 23:59:59.999,5130511674.35755080,3414866,1322327.44860000,2616944335.82308550,0
2021-07-24,2124.26000000,2433.65000000,2105.58000000,2228.08000000,2562443.61892000,2021-07-26 23:59:59.999,5737851775.89367650,4251203,1290380.57493000,2889504524.21952210,0
2021-07-27,2227.81000000,2400.00000000,2150.50000000,2382.92000000,2123926.64701000,2021-07-29 23:59:59.999,4833430981.65353720,3826262,1063669.30386000,2421561103.58096040,0
2021-07-30,2382.93000000,2697.61000000,2315.92000000,2555.69000000,2123674.27901000,2021-08-01 23:59:59.999,5295487187.47545570,4246138,1077427.00403000,2686173717.12612390,0
2021-08-02,2555.50000000,2772.71000000,2442.32000000,2724.78000000,2474253.44687000,2021-08-04 23:59:59.999,6373025452.36985480,5138135,1216673.92898000,3136533844.32886410,0
2021-08-05,2724.55000000,3171.00000000,2529.91000000,3160.31000000,3338396.79386000,2021-08-07 23:59:59.999,9561349821.21525310,6881997,1708206.11371000,4896833803.71742010,0
2021-08-08,3160.48000000,3233.00000000,2893.23000000,3141.66000000,2976610.06636000,2021-08-10 23:59:59.999,9197248889.85815050,5709835,1492400.03219000,4617164937.20922380,0
2021-08-11,3141.14000000,3327.83000000,2979.29000000,3322.32000000,2049508.46564000,2021-08-13 23:59:59.999,6503133595.27675860,4685894,1016044.73964000,3226721201.28036440,0
2021-08-14,3322.33000000,3335.00000000,3111.13000000,3146.53000000,1687349.26974000,2021-08-16 23:59:59.999,5464329461.70701410,4179742,815025.25780000,2641349174.97810880,0
2021-08-17,3147.18000000,3290.00000000,2950.00000000,3184.12000000,2064869.24713000,2021-08-19 23:59:59.999,6369099261.11161870,4036044,1009923.79321000,3116016534.23003280,0
2021-08-20,3184.11000000,3309.16000000,3126.42000000,3238.00000000,1385762.62278000,2021-08-22 23:59:59.999,4489603708.95242680,2718728,691399.55645000,2241073094.80365400,0
2021-08-23,3238.00000000,3377.89000000,3080.00000000,3226.87000000,1626281.21911000,2021-08-25 23:59:59.999,5293615752.00139550,3536812,801406.76985000,2610818157.82655320,0
2021-08-26,3226.88000000,3287.00000000,3053.30000000,3244.48000000,1155686.63004000,2021-08-28 23:59:59.999,3667341405.74900580,2300796,570875.91505000,1812517197.03548280,0
2021-08-29,3244.75000000,3476.00000000,3143.00000000,3429.20000000,1824225.18903000,2021-08-31 23:59:59.999,6001381593.10723930,3662606,916755.40619000,3016845636.46399290,0
2021-09-01,3429.19000000,4027.88000000,3382.22000000,3938.11000000,2026829.51567000,2021-09-03 23:59:59.999,7577920079.27001210,5102454,1035455.79792000,3870973237.68515720,0
2021-09-04,3938.11000000,3980.00000000,3830.00000000,3926.77000000,1128006.55730000,2021-09-06 23:59:59.999,4418094631.08632300,2945367,562527.18070000,2204113097.28797200,0
2021-09-07,3926.67000000,3947.15000000,3005.00000000,3424.93000000,2612701.65089000,2021-09-09 23:59:59.999,9157574187.60149960,5290035,1266724.19588000,4439427032.95726860,0
2021-09-10,3424.94000000,3514.11000000,3150.00000000,3404.21000000,1455409.40150000,2021-09-12 23:59:59.999,4842192767.45673400,3051165,723524.44330000,2408130291.77863200,0
2021-09-13,3404.30000000,3616.16000000,3108.49000000,3613.55000000,1449998.15030000,2021-09-15 23:59:59.999,4839553033.99172600,3234885,715189.73230000,2389108925.02036000,0
2021-09-16,3613.55000000,3676.28000000,3350.07000000,3435.64000000,1182036.62510000,2021-09-18 23:59:59.999,4154143732.17204000,2641655,581817.33370000,2045299307.93762300,0
2021-09-19,3435.64000000,3456.53000000,2652.00000000,2765.90000000,2202407.46920000,2021-09-21 23:59:59.999,6714941696.17666070,4150525,1057456.37454000,3227441203.09790380,0
2021-09-22,2766.72000000,3174.50000000,2733.00000000,2928.53000000,2068842.41965000,2021-09-24 23:59:59.999,6137419078.70348100,3693461,1034046.08535000,3068915832.06376200,0
2021-09-25,2928.22000000,3164.94000000,2738.17000000,2925.59000000,1705699.23250000,2021-09-27 23:59:59.999,5054649697.74595400,3325487,841380.80480000,2494850697.37727300,0
2021-09-28,2924.76000000,3048.42000000,2782.00000000,3000.61000000,1429527.31480000,2021-09-30 23:59:59.999,4173006239.13913200,2669541,713460.64890000,2082894529.45339700,0
2021-10-01,3000.62000000,3488.00000000,2969.07000000,3417.73000000,1431852.68670000,2021-10-03 23:59:59.999,4711704064.79979100,3308919,735221.20260000,2418862737.37565600,0
2021-10-04,3417.73000000,3632.11000000,3270.00000000,3574.89000000,1497371.06400000,2021-10-06 23:59:59.999,5159987847.72890800,3560775,743607.38170000,2564200893.34744400,0
2021-10-07,3574.88000000,3695.00000000,3470.80000000,3574.82000000,1251606.25420000,2021-10-09 23:59:59.999,4492377479.06353600,3512978,624590.23770000,2242550017.07153300,0
2021-10-10,3574.83000000,3623.80000000,3371.00000000,3491.46000000,1483122.70400000,2021-10-12 23:59:59.999,5217975075.40968500,3801478,726860.32560000,2557454015.93493700,0
2021-10-13,3491.43000000,3907.77000000,3412.70000000,3868.99000000,1379679.00150000,2021-10-15 23:59:59.999,5094369156.31909600,3732769,707584.12220000,2613380378.19484600,0
2021-10-16,3868.38000000,3971.00000000,3640.00000000,3744.96000000,1144446.81140000,2021-10-18 23:59:59.999,4379689181.54874400,3057641,561422.52700000,2150021951.89780100,0
2021-10-19,3744.96000000,4375.00000000,3732.00000000,4052.99000000,1677218.02767000,2021-10-21 23:59:59.999,6784638758.29866460,5072220,858553.53204000,3474847602.19070090,0
2021-10-22,4053.00000000,4186.57000000,3888.00000000,4082.33000000,1139915.34150000,2021-10-24 23:59:59.999,4617191207.94341700,2992706,564183.47860000,2286584159.36650700,0
2021-10-25,4082.33000000,4307.00000000,3909.00000000,3922.00000000,1466541.06330000,2021-10-27 23:59:59.999,6059655890.41285300,4098066,722127.85170000,2985302420.81154800,0
2021-10-28,3921.99000000,4460.47000000,3890.17000000,4322.68000000,1525832.65141000,2021-10-30 23:59:59.999,6497866302.24692930,4546437,796534.79991000,3392041926.29671120,0
2021-10-31,4322.68000000,4599.60000000,4146.30000000,4589.89000000,1298661.78961000,2021-11-02 23:59:59.999,5642578014.79681120,4094707,660913.84070000,2873740934.79088180,0
2021-11-03,4589.68000000,4665.87000000,4420.08000000,4474.24000000,1122528.33260000,2021-11-05 23:59:59.999,5091183687.03360790,3493383,554639.12866000,2516154538.58942150,0
2021-11-06,4474.24000000,4822.97000000,4326.17000000,4807.98000000,956853.01056000,2021-11-08 23:59:59.999,4396227672.37756140,3047665,488667.31561000,2246393244.61060170,0
2021-11-09,4807.98000000,4868.00000000,4461.93000000,4719.00000000,1168553.54811000,2021-11-11 23:59:59.999,5515352965.57259700,3397206,575928.01579000,2717777475.74286140,0
2021-11-12,4719.00000000,4809.71000000,4507.85000000,4626.50000000,927609.77000000,2021-11-14 23:59:59.999,4299059107.82379700,2561028,475059.80600000,2202229757.38158700,0
2021-11-15,4626.50000000,4772.01000000,4063.48000000,4287.80000000,1584130.90730000,2021-11-17 23:59:59.999,6896776644.56917300,3949528,778762.74570000,3394465246.90750600,0
2021-11-18,4288.07000000,4435.88000000,3956.44000000,4412.17000000,1362574.85140000,2021-11-20 23:59:59.999,5705665120.35018200,3192473,677170.72050000,2836904952.61575100,0
2021-11-21,4412.17000000,4415.64000000,4303.07000000,4363.58000000,192473.95020000,2021-11-23 23:59:59.999,837176185.49800700,509233,91698.41840000,398922599.23254400,0
