Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-07 00:00:00,455.91000000,468.28000000,454.80000000,465.27000000,170708.29845000,2020-11-07 01:59:59.999,79006471.15563590,72923,92520.60631000,42813043.29545880,0
2020-11-07 02:00:00,465.25000000,465.74000000,455.37000000,458.80000000,117333.70635000,2020-11-07 03:59:59.999,54105743.42965360,48984,57543.10228000,26536325.17231470,0
2020-11-07 04:00:00,458.81000000,461.40000000,456.00000000,459.78000000,72243.94548000,2020-11-07 05:59:59.999,33142845.97085950,27789,38774.28311000,17788879.60844410,0
2020-11-07 06:00:00,459.78000000,460.00000000,455.95000000,456.31000000,62035.10670000,2020-11-07 07:59:59.999,28377926.05472570,24678,31813.26531000,14554694.23779110,0
2020-11-07 08:00:00,456.31000000,462.97000000,452.41000000,461.80000000,115548.59811000,2020-11-07 09:59:59.999,53050133.72816550,52196,63265.47079000,29050954.71536410,0
2020-11-07 10:00:00,461.79000000,464.27000000,458.47000000,462.67000000,72265.97400000,2020-11-07 11:59:59.999,33347415.21295870,29459,36998.71574000,17078064.85783640,0
2020-11-07 12:00:00,462.66000000,465.16000000,456.39000000,463.65000000,114663.85785000,2020-11-07 13:59:59.999,52963719.77014630,47734,59887.84073000,27666778.06650060,0
2020-11-07 14:00:00,463.61000000,463.80000000,438.20000000,447.88000000,282667.82965000,2020-11-07 15:59:59.999,127080726.31825890,101440,142824.50295000,64234575.77026190,0
2020-11-07 16:00:00,447.88000000,454.29000000,440.00000000,446.74000000,150768.56358000,2020-11-07 17:59:59.999,67660094.21319610,65299,74856.77931000,33603821.50798300,0
2020-11-07 18:00:00,446.72000000,449.18000000,424.14000000,431.05000000,288297.40093000,2020-11-07 19:59:59.999,125179075.49937590,115192,132905.20530000,57694096.00634130,0
2020-11-07 20:00:00,431.04000000,438.37000000,426.00000000,435.48000000,150396.52497000,2020-11-07 21:59:59.999,65336696.32667720,60308,72179.38967000,31368308.93254990,0
2020-11-07 22:00:00,435.48000000,439.60000000,430.60000000,435.21000000,56486.79003000,2020-11-07 23:59:59.999,24620328.10247010,28856,27800.21042000,12118223.27753060,0
2020-11-08 00:00:00,435.20000000,443.00000000,431.99000000,441.98000000,74931.76025000,2020-11-08 01:59:59.999,32767528.12047740,30559,37442.93191000,16376490.73465540,0
2020-11-08 02:00:00,441.98000000,443.30000000,437.95000000,438.00000000,54919.32790000,2020-11-08 03:59:59.999,24201424.91736630,20926,23338.67408000,10285514.79968480,0
2020-11-08 04:00:00,437.99000000,441.13000000,435.64000000,440.60000000,41183.46821000,2020-11-08 05:59:59.999,18047986.94575820,22023,19706.49707000,8637639.59781340,0
2020-11-08 06:00:00,440.66000000,442.17000000,434.58000000,435.45000000,52273.92067000,2020-11-08 07:59:59.999,22879599.16852080,25120,24202.80863000,10595085.05887910,0
2020-11-08 08:00:00,435.43000000,440.93000000,435.43000000,440.88000000,40931.17092000,2020-11-08 09:59:59.999,17918012.77328050,17389,21028.78586000,9206433.41147630,0
2020-11-08 10:00:00,440.88000000,446.42000000,439.54000000,445.24000000,79790.56579000,2020-11-08 11:59:59.999,35369551.11622620,30208,43067.01048000,19094526.39408650,0
2020-11-08 12:00:00,445.24000000,447.41000000,441.74000000,444.61000000,82403.91900000,2020-11-08 13:59:59.999,36662512.42334760,30229,42373.07739000,18858143.02646910,0
2020-11-08 14:00:00,444.57000000,456.77000000,443.00000000,454.11000000,120590.04065000,2020-11-08 15:59:59.999,54467146.13020150,46247,65851.67364000,29733773.59904170,0
2020-11-08 16:00:00,454.11000000,460.10000000,450.46000000,457.29000000,100768.75077000,2020-11-08 17:59:59.999,45905307.58438980,39040,54517.26558000,24837901.76843890,0
2020-11-08 18:00:00,457.29000000,459.55000000,447.64000000,452.11000000,90667.78159000,2020-11-08 19:59:59.999,41139623.56317520,40010,42485.99651000,19277008.22133880,0
2020-11-08 20:00:00,452.10000000,453.70000000,446.27000000,449.75000000,53823.03391000,2020-11-08 21:59:59.999,24223142.32111970,26955,25757.58520000,11594788.37411590,0
2020-11-08 22:00:00,449.71000000,457.41000000,449.49000000,454.30000000,48624.72875000,2020-11-08 23:59:59.999,22097313.17117640,25635,24528.05884000,11146770.41481480,0
