Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-05-22,37263.35000000,39920.00000000,31111.01000000,38796.29000000,505309.18425300,2021-05-24 23:59:59.999,18158583143.02958804,10309273,249532.93673500,8982372918.79532020,0
2021-05-25,38810.99000000,40841.00000000,36419.62000000,38529.98000000,303324.16059400,2021-05-27 23:59:59.999,11728650610.69582709,7042811,146894.62660900,5682568505.03997302,0
2021-05-28,38529.99000000,38877.83000000,33379.00000000,35641.27000000,321576.10937600,2021-05-30 23:59:59.999,11478099225.40445065,6388713,156018.29540800,5570024280.40703932,0
2021-05-31,35641.26000000,38225.00000000,34153.84000000,37568.68000000,242982.77155400,2021-06-02 23:59:59.999,8903438610.89515328,5187691,120958.26364200,4434659490.20309158,0
2021-06-03,37568.68000000,39476.00000000,34800.00000000,35513.20000000,237666.52674600,2021-06-05 23:59:59.999,8870892197.47613540,5339723,116168.04393900,4338310991.85302014,0
2021-06-06,35516.07000000,36900.00000000,31000.00000000,33380.81000000,248476.34824700,2021-06-08 23:59:59.999,8498315001.37076759,4600575,120188.81142300,4112316710.04039981,0
2021-06-09,33380.80000000,38491.00000000,32396.82000000,37331.98000000,324600.88776000,2021-06-11 23:59:59.999,11760742480.11319488,6560554,161836.43251100,5864895187.58048853,0
2021-06-12,37331.98000000,41064.05000000,34600.36000000,40516.29000000,283160.96749400,2021-06-14 23:59:59.999,10661686494.94058343,5798842,141892.38767300,5344330005.33211676,0
2021-06-15,40516.28000000,41330.00000000,37365.00000000,38092.97000000,247992.90689400,2021-06-17 23:59:59.999,9763925285.26787926,5686997,119502.88465000,4707246917.75425997,0
2021-06-18,38092.97000000,38202.84000000,33336.00000000,35600.16000000,253818.66324600,2021-06-20 23:59:59.999,9086319997.92413268,4713402,122806.79729900,4396081178.64444633,0
2021-06-21,35600.17000000,35750.00000000,28805.00000000,33678.07000000,499953.15348400,2021-06-23 23:59:59.999,16234335708.78430124,7829198,243786.68515400,7922957268.74286413,0
2021-06-24,33675.07000000,35500.00000000,30151.00000000,32283.65000000,310507.30990300,2021-06-26 23:59:59.999,10147909216.55639808,5440213,152629.02380600,4992957876.87203375,0
2021-06-27,32283.65000000,36600.00000000,31973.45000000,35911.73000000,269624.30825000,2021-06-29 23:59:59.999,9271050729.13812349,5342304,134701.40898900,4632302466.49942378,0
2021-06-30,35911.72000000,36100.00000000,32699.00000000,33786.55000000,205032.64512400,2021-07-02 23:59:59.999,6969941928.87966723,3718174,99293.48269500,3375079074.13099310,0
2021-07-03,33786.54000000,35967.85000000,33125.55000000,33690.14000000,150871.92867500,2021-07-05 23:59:59.999,5206287493.38994535,3352615,74002.06548600,2552741036.13746355,0
2021-07-06,33690.15000000,35118.88000000,32077.00000000,32875.71000000,182154.59834400,2021-07-08 23:59:59.999,6154322149.72778496,3483995,90201.53364500,3046181951.83541466,0
2021-07-09,32875.71000000,34666.00000000,32261.07000000,34258.99000000,113487.76281500,2021-07-11 23:59:59.999,3804781363.66641641,3054750,57107.36530600,1915263806.37616018,0
2021-07-12,34259.00000000,34678.43000000,31550.00000000,32820.02000000,136085.58825400,2021-07-14 23:59:59.999,4484921833.33285392,3256029,64707.67153200,2132463695.71008667,0
2021-07-15,32820.03000000,33185.25000000,31020.00000000,31520.07000000,134151.68263900,2021-07-17 23:59:59.999,4263236643.35252404,3050400,65479.20166300,2081345784.06959960,0
2021-07-18,31520.07000000,32435.00000000,29278.00000000,29790.35000000,144298.23370200,2021-07-20 23:59:59.999,4432758347.60349541,2669147,68688.51774800,2111045131.40379339,0
2021-07-21,29790.34000000,33650.00000000,29482.61000000,33634.09000000,179057.22118700,2021-07-23 23:59:59.999,5717851254.10580736,3810586,90878.16210300,2901595975.61202559,0
2021-07-24,33634.10000000,40550.00000000,33401.14000000,37237.60000000,248282.99117500,2021-07-26 23:59:59.999,9104456868.30777318,5772791,125761.11318900,4612600806.62019978,0
2021-07-27,37241.33000000,40900.00000000,36383.00000000,40016.48000000,243740.23473900,2021-07-29 23:59:59.999,9530738421.00239258,5998264,120857.36595900,4724310105.84772245,0
2021-07-30,40018.49000000,42599.00000000,38313.23000000,39845.44000000,172405.76214300,2021-08-01 23:59:59.999,7035686323.75408076,4966356,86371.42570700,3527640210.66529907,0
2021-08-02,39850.27000000,40480.01000000,37508.56000000,39723.18000000,160284.14023700,2021-08-04 23:59:59.999,6235081440.34654231,3763304,79045.68311000,3075062554.35214318,0
2021-08-05,39723.17000000,44700.00000000,37332.70000000,44572.54000000,233494.43777600,2021-08-07 23:59:59.999,9659957524.29268504,6394850,117306.75768400,4857860127.78179062,0
2021-08-08,44572.54000000,46700.00000000,42779.00000000,45584.99000000,197731.62096400,2021-08-10 23:59:59.999,8890280845.07111232,5939037,99156.12540400,4460408241.94888373,0
2021-08-11,45585.00000000,47886.00000000,43770.00000000,47800.00000000,156240.38118900,2021-08-13 23:59:59.999,7150982995.81466418,5290970,79197.47011900,3626650137.49548843,0
2021-08-14,47799.99000000,48144.00000000,45500.00000000,45901.29000000,140705.64437000,2021-08-16 23:59:59.999,6579342801.48939730,5085056,69977.32073300,3273023951.55571203,0
2021-08-17,45901.30000000,47160.00000000,43927.70000000,46760.62000000,164550.51153400,2021-08-19 23:59:59.999,7472332930.99662829,5212408,83051.99068500,3771452879.69873528,0
2021-08-20,46760.62000000,49757.04000000,46622.99000000,49239.22000000,140603.37660700,2021-08-22 23:59:59.999,6819267715.82314959,5630321,71433.43645000,3463995106.20279392,0
2021-08-23,49239.22000000,50500.00000000,47126.28000000,48973.32000000,148132.96704400,2021-08-25 23:59:59.999,7252242950.77601607,5395391,72718.77623500,3561429382.43902771,0
2021-08-26,48973.32000000,49352.84000000,46250.00000000,48895.35000000,118120.44652500,2021-08-28 23:59:59.999,5644937296.22017249,3646268,59309.37796300,2835972478.77899744,0
2021-08-29,48895.35000000,49632.27000000,46700.00000000,47100.89000000,121586.16167300,2021-08-31 23:59:59.999,5824805418.66657856,3697458,60221.09600600,2885696484.40406777,0
2021-09-01,47100.89000000,51000.00000000,46512.00000000,49999.14000000,163341.06997500,2021-09-03 23:59:59.999,8039841238.16227894,4475396,83079.61924800,4091130750.66370115,0
2021-09-04,49998.00000000,52780.00000000,49370.00000000,52663.90000000,124459.16254400,2021-09-06 23:59:59.999,6332030145.34579549,4321505,62917.29223900,3202108783.96888656,0
2021-09-07,52666.20000000,52920.00000000,42843.05000000,46395.14000000,238769.77793900,2021-09-09 23:59:59.999,11356574550.32764451,6685398,113915.73760600,5421807873.21593083,0
2021-09-10,46395.14000000,47033.00000000,44132.29000000,46025.24000000,111582.95480000,2021-09-12 23:59:59.999,5088850310.27221460,3810639,54898.39163000,2504049816.20047750,0
2021-09-13,46025.23000000,48500.00000000,43370.00000000,48121.41000000,153489.71329000,2021-09-15 23:59:59.999,7059924036.16751560,4089820,75127.06156000,3455941820.24619760,0
2021-09-16,48121.40000000,48843.20000000,46699.56000000,48292.74000000,106093.48709000,2021-09-18 23:59:59.999,5077030910.27497800,3186443,51727.15800000,2475542683.32475660,0
2021-09-19,48292.75000000,48372.83000000,39600.00000000,40734.38000000,192384.84841800,2021-09-21 23:59:59.999,8430779940.48363239,4572737,89397.90630100,3921157811.14209305,0
2021-09-22,40734.09000000,45200.00000000,40565.39000000,42810.57000000,191162.05826200,2021-09-24 23:59:59.999,8226569008.44023362,4319861,95777.28683200,4122942546.53507952,0
2021-09-25,42810.58000000,44350.00000000,40750.00000000,42147.35000000,123251.41337000,2021-09-27 23:59:59.999,5281808127.29272660,3325419,60626.32743000,2598759745.90256990,0
2021-09-28,42147.35000000,44141.37000000,40753.88000000,43824.10000000,123265.02508000,2021-09-30 23:59:59.999,5221416867.45991180,3128113,60397.45664000,2559461163.22533770,0
2021-10-01,43820.01000000,49228.08000000,43283.03000000,48200.01000000,127578.91224000,2021-10-03 23:59:59.999,6017924229.31549640,3881647,64764.20197000,3053862180.90157880,0
2021-10-04,48200.01000000,55750.00000000,46891.00000000,55315.00000000,178799.70683100,2021-10-06 23:59:59.999,9113493455.52560147,5522469,90383.92937700,4611604787.45062099,0
2021-10-07,55315.00000000,56100.00000000,53357.00000000,54949.72000000,156254.71564000,2021-10-09 23:59:59.999,8530093536.87831494,4861462,76815.83932000,4194670914.11613000,0
2021-10-10,54949.72000000,57839.04000000,53879.00000000,55996.93000000,195642.28737900,2021-10-12 23:59:59.999,10935842625.99947426,5671997,97673.18723100,5461332332.50848857,0
2021-10-13,55996.91000000,62933.00000000,54167.19000000,61672.42000000,181374.68972300,2021-10-15 23:59:59.999,10564612847.79527094,5631674,93839.07338000,5470920676.21103726,0
2021-10-16,61672.42000000,62695.78000000,58963.00000000,62009.84000000,126365.57064000,2021-10-18 23:59:59.999,7740161587.02676890,4321218,62435.49121000,3825508298.52435370,0
2021-10-19,62005.60000000,67000.00000000,61322.22000000,62193.15000000,173595.68797000,2021-10-21 23:59:59.999,11141500727.55378460,5760659,87069.05022000,5591430718.32023617,0
2021-10-22,62193.15000000,63732.39000000,59510.63000000,60852.22000000,110972.87240000,2021-10-24 23:59:59.999,6805194025.48070300,3589468,54475.42886000,3341265657.39396630,0
2021-10-25,60852.22000000,63710.63000000,58000.00000000,58413.44000000,139195.82905000,2021-10-27 23:59:59.999,8490251976.40074370,4517996,67259.97069000,4104934912.19113200,0
2021-10-28,58413.44000000,62980.00000000,57820.00000000,61859.19000000,136508.38281000,2021-10-30 23:59:59.999,8321581098.80729470,4493367,68293.82191000,4165030412.42839090,0
2021-10-31,61859.19000000,64270.00000000,59405.00000000,63219.99000000,130323.58876000,2021-11-02 23:59:59.999,8043060320.48227480,4894415,65354.17994000,4034573872.79531610,0
2021-11-03,63220.57000000,63500.00000000,60382.76000000,60937.12000000,110871.51112000,2021-11-05 23:59:59.999,6874873898.64128570,4191080,54274.88306000,3365838620.73817870,0
2021-11-06,60940.18000000,67789.00000000,60050.00000000,67525.83000000,105548.35693400,2021-11-08 23:59:59.999,6718235834.79779976,4383519,54957.81186600,3502000061.74049526,0
2021-11-09,67525.82000000,69000.00000000,62822.90000000,64774.26000000,147070.86269400,2021-11-11 23:59:59.999,9765440048.47020119,5523416,72177.49456300,4795744295.17452257,0
2021-11-12,64774.25000000,65550.51000000,62278.00000000,65519.10000000,92700.15546000,2021-11-14 23:59:59.999,5945201942.39620290,3334691,44752.34164000,2871069944.15045330,0
2021-11-15,65519.11000000,66401.82000000,58373.00000000,60344.87000000,161573.91224000,2021-11-17 23:59:59.999,9934462019.37619778,5130195,78081.04172000,4805652695.75800540,0
2021-11-18,60344.86000000,60976.00000000,55600.00000000,59707.51000000,146674.47667000,2021-11-20 23:59:59.999,8523732986.21270390,4721068,70496.77169000,4098314902.05481370,0
2021-11-21,59707.52000000,60029.76000000,55317.00000000,57541.27000000,133544.39849000,2021-11-23 23:59:59.999,7692411162.14288400,4444832,65001.75472000,3742924186.58535980,0
2021-11-24,57541.26000000,59398.90000000,53500.00000000,53726.53000000,147693.43552000,2021-11-26 23:59:59.999,8351386962.46072760,5175441,72025.37046000,4075182147.27645980,0
2021-11-27,53723.72000000,58865.97000000,53256.64000000,58163.23000000,103228.29626000,2021-11-29 23:59:59.999,5757432611.79076260,3597873,51111.63554000,2850664152.23830140,0
