Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-15 00:00:00,460.90000000,462.89000000,459.50000000,462.57000000,11664.02656000,2020-11-15 00:29:59.999,5384583.30554670,6328,5403.21626000,2495006.43022870,0
2020-11-15 00:30:00,462.61000000,462.76000000,461.38000000,461.64000000,6872.39908000,2020-11-15 00:59:59.999,3174874.87721740,4102,3622.00888000,1673369.67895310,0
2020-11-15 01:00:00,461.64000000,462.76000000,459.00000000,460.11000000,11426.98754000,2020-11-15 01:29:59.999,5263143.23922300,6227,4872.95524000,2244211.64805810,0
2020-11-15 01:30:00,460.12000000,461.07000000,459.51000000,459.92000000,7789.45255000,2020-11-15 01:59:59.999,3585054.32445840,4433,4264.65049000,1962829.01879960,0
2020-11-15 02:00:00,459.91000000,460.52000000,457.75000000,459.08000000,9064.26570000,2020-11-15 02:29:59.999,4164334.26610330,5176,4156.37938000,1910079.50937980,0
2020-11-15 02:30:00,459.07000000,459.35000000,457.67000000,458.47000000,7743.60580000,2020-11-15 02:59:59.999,3549290.53527360,4672,3689.03539000,1691061.45862060,0
2020-11-15 03:00:00,458.47000000,458.95000000,456.51000000,457.54000000,11535.61984000,2020-11-15 03:29:59.999,5278514.18947960,5759,5576.17939000,2551849.96436500,0
2020-11-15 03:30:00,457.54000000,458.27000000,457.26000000,458.13000000,7592.48823000,2020-11-15 03:59:59.999,3474819.25698270,3607,4527.64585000,2072089.06387370,0
2020-11-15 04:00:00,458.13000000,459.17000000,456.63000000,458.87000000,10588.08403000,2020-11-15 04:29:59.999,4850889.66212070,4798,5893.74175000,2700016.13155410,0
2020-11-15 04:30:00,458.92000000,459.58000000,458.16000000,459.36000000,11654.57694000,2020-11-15 04:59:59.999,5349387.84626950,4766,7546.89937000,3463866.41266830,0
2020-11-15 05:00:00,459.34000000,460.41000000,458.41000000,459.85000000,7113.91096000,2020-11-15 05:29:59.999,3268259.91291500,4007,4114.44871000,1890344.26871770,0
2020-11-15 05:30:00,459.85000000,461.45000000,459.85000000,461.03000000,9175.02387000,2020-11-15 05:59:59.999,4228923.82653910,3802,5566.49019000,2565808.58258970,0
2020-11-15 06:00:00,461.04000000,461.24000000,460.06000000,460.88000000,5307.59129000,2020-11-15 06:29:59.999,2443910.84673690,3013,2507.91159000,1154811.46265430,0
