Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-11-07 00:00:00,455.91000000,468.28000000,452.41000000,462.67000000,610135.62909000,2020-11-07 11:59:59.999,281030535.55199890,256029,320915.44354000,147821961.88720920,0
2020-11-07 12:00:00,462.66000000,465.16000000,424.14000000,435.21000000,1043280.96701000,2020-11-07 23:59:59.999,462840640.23012450,418829,510453.92838000,226685803.56116730,0
2020-11-08 00:00:00,435.20000000,446.42000000,431.99000000,445.24000000,344030.21374000,2020-11-08 11:59:59.999,151184103.04162940,146225,168786.70803000,74195689.99659550,0
2020-11-08 12:00:00,445.24000000,460.10000000,441.74000000,454.30000000,496878.25467000,2020-11-08 23:59:59.999,224495045.19341020,208116,255513.65716000,115448385.40421920,0
2020-11-09 00:00:00,454.29000000,459.10000000,440.50000000,458.25000000,435925.30144000,2020-11-09 11:59:59.999,196596524.51002360,181609,213395.74456000,96260840.75826990,0
2020-11-09 12:00:00,458.22000000,458.95000000,433.09000000,444.32000000,663287.94497000,2020-11-09 23:59:59.999,295331640.47121980,288338,309784.70655000,137962268.23115750,0
2020-11-10 00:00:00,444.32000000,455.00000000,438.70000000,447.48000000,453205.79622000,2020-11-10 11:59:59.999,203267733.59959450,205556,225229.79645000,101033360.62331820,0
2020-11-10 12:00:00,447.48000000,454.60000000,440.30000000,450.34000000,413666.61486000,2020-11-10 23:59:59.999,184922414.60830060,178672,212014.23226000,94822987.56637720,0
2020-11-11 00:00:00,450.34000000,466.41000000,449.28000000,460.00000000,639786.16270000,2020-11-11 11:59:59.999,295061078.31776680,291904,341850.31903000,157668910.16346190,0
2020-11-11 12:00:00,460.00000000,476.25000000,458.24000000,463.09000000,565996.67992000,2020-11-11 23:59:59.999,264167713.57258410,268456,284417.17978000,132818876.79268920,0
2020-11-12 00:00:00,463.09000000,470.00000000,451.20000000,459.95000000,535871.98734000,2020-11-12 11:59:59.999,247044694.02377610,216960,252046.46797000,116245159.10174120,0
2020-11-12 12:00:00,459.95000000,465.00000000,452.18000000,462.39000000,454904.64178000,2020-11-12 23:59:59.999,208926615.19307850,194880,219531.51329000,100870596.21700070,0
2020-11-13 00:00:00,462.48000000,468.85000000,457.12000000,464.26000000,474609.70894000,2020-11-13 11:59:59.999,219984063.53653320,192838,239446.34707000,111003128.96721370,0
2020-11-13 12:00:00,464.24000000,478.01000000,462.91000000,476.43000000,502055.38858000,2020-11-13 23:59:59.999,236248873.66959710,234525,269897.88091000,127028734.08448480,0
2020-11-14 00:00:00,476.42000000,477.47000000,453.65000000,458.74000000,434707.66563000,2020-11-14 11:59:59.999,202113275.13792750,198504,208298.56653000,96915819.63611490,0
2020-11-14 12:00:00,458.72000000,463.47000000,452.00000000,460.89000000,300545.11977000,2020-11-14 23:59:59.999,138028982.05577010,152268,138701.47276000,63719142.36869940,0
2020-11-15 00:00:00,460.90000000,462.89000000,455.00000000,455.21000000,232786.79894000,2020-11-15 11:59:59.999,106949665.28961850,115117,113864.10220000,52323974.72500340,0
2020-11-15 12:00:00,455.21000000,459.49000000,440.19000000,448.08000000,432430.76777000,2020-11-15 23:59:59.999,194456461.16969330,196334,193745.46319000,87118367.35325830,0
2020-11-16 00:00:00,448.07000000,456.45000000,445.45000000,452.07000000,354733.33791000,2020-11-16 11:59:59.999,160352485.34584880,143480,176008.09884000,79549161.08692900,0
2020-11-16 12:00:00,452.07000000,466.00000000,451.09000000,460.55000000,457327.10847000,2020-11-16 23:59:59.999,210537221.35338400,185282,231286.27013000,106467261.34036290,0
2020-11-17 00:00:00,460.51000000,468.85000000,459.80000000,466.48000000,373242.14866000,2020-11-17 11:59:59.999,173531664.32759830,157438,183735.75417000,85429040.29671430,0
2020-11-17 12:00:00,466.48000000,484.88000000,465.05000000,482.15000000,778331.22590000,2020-11-17 23:59:59.999,370708001.05415330,306898,407569.81337000,194154917.60812510,0
2020-11-18 00:00:00,482.11000000,495.31000000,456.60000000,480.73000000,981224.39408000,2020-11-18 11:59:59.999,471524024.84000960,421271,500752.69725000,240803889.92463450,0
2020-11-18 12:00:00,480.73000000,480.74000000,463.50000000,478.41000000,496471.89708000,2020-11-18 23:59:59.999,235180372.57085930,216370,240992.37028000,114225715.69159160,0
2020-11-19 00:00:00,478.43000000,480.75000000,464.86000000,473.46000000,433677.33467000,2020-11-19 11:59:59.999,205062761.01988190,230953,201203.69057000,95193282.74882840,0
2020-11-19 12:00:00,473.47000000,478.44000000,468.63000000,471.25000000,383741.19218000,2020-11-19 23:59:59.999,182136350.35956550,173784,188062.57937000,89282585.59719030,0
2020-11-20 00:00:00,471.26000000,508.08000000,470.65000000,505.19000000,814113.14829000,2020-11-20 11:59:59.999,400125048.35821280,309846,427634.76895000,210129712.83561430,0
2020-11-20 12:00:00,505.19000000,514.40000000,500.00000000,510.12000000,702248.75907000,2020-11-20 23:59:59.999,356535144.50254380,297817,353848.60114000,179686437.57066120,0
2020-11-21 00:00:00,510.12000000,518.68000000,502.82000000,509.33000000,576560.89673000,2020-11-21 11:59:59.999,295234225.07613340,261642,286867.34794000,146944257.76026620,0
2020-11-21 12:00:00,509.33000000,553.32000000,506.45000000,552.35000000,972290.39394000,2020-11-21 23:59:59.999,520168003.44667870,387435,502486.80021000,268755570.86301180,0
2020-11-22 00:00:00,552.42000000,561.59000000,511.28000000,523.00000000,890866.94160000,2020-11-22 11:59:59.999,482593440.96123950,367463,424371.45166000,229988853.55111610,0
2020-11-22 12:00:00,523.01000000,580.88000000,519.82000000,560.03000000,959450.99421000,2020-11-22 23:59:59.999,531471098.12690980,401437,486284.40623000,269477760.81466980,0
2020-11-23 00:00:00,560.03000000,597.53000000,550.12000000,590.90000000,1012195.05148000,2020-11-23 11:59:59.999,584257235.24808460,425563,513735.66152000,296524747.96567040,0
2020-11-23 12:00:00,590.90000000,610.85000000,575.39000000,608.58000000,1063813.79698000,2020-11-23 23:59:59.999,633893699.06339280,470463,542976.09694000,323709511.85489610,0
2020-11-24 00:00:00,608.58000000,623.00000000,585.00000000,606.73000000,1019893.63669000,2020-11-24 11:59:59.999,622120915.25513430,510146,508364.19434000,310281047.51451000,0
2020-11-24 12:00:00,606.72000000,613.69000000,592.47000000,604.97000000,586556.85524000,2020-11-24 23:59:59.999,354255586.05634060,328206,292677.66843000,176833609.95119510,0
2020-11-25 00:00:00,604.98000000,606.00000000,579.34000000,601.03000000,547297.87590000,2020-11-25 11:59:59.999,324975129.33895740,294507,260055.74702000,154515363.62441360,0
2020-11-25 12:00:00,601.03000000,603.43000000,553.83000000,569.50000000,672142.15137000,2020-11-25 23:59:59.999,391997211.33556280,362879,316071.61847000,184517343.80422710,0
2020-11-26 00:00:00,569.38000000,577.14000000,482.00000000,512.69000000,1657456.82736000,2020-11-26 11:59:59.999,865837931.50234380,747664,790627.02892000,413069357.62978920,0
2020-11-26 12:00:00,512.69000000,526.32000000,481.00000000,519.83000000,1026003.91435000,2020-11-26 23:59:59.999,520192323.66572810,511387,501280.68439000,254333100.71571790,0
2020-11-27 00:00:00,519.83000000,530.62000000,502.31000000,507.84000000,647868.21461000,2020-11-27 11:59:59.999,335136883.33132140,342581,325187.04274000,168207084.69362760,0
2020-11-27 12:00:00,507.84000000,518.76000000,493.72000000,518.68000000,440196.06653000,2020-11-27 23:59:59.999,223848425.57104320,236219,221341.93679000,112613233.35521060,0
2020-11-28 00:00:00,518.59000000,520.60000000,506.59000000,518.50000000,329196.53087000,2020-11-28 11:59:59.999,169355122.07722530,168671,166275.86490000,85571435.26557540,0
2020-11-28 12:00:00,518.50000000,547.94000000,516.00000000,537.52000000,571312.08344000,2020-11-28 23:59:59.999,305813952.61316340,287357,299888.83440000,160425798.87274320,0
2020-11-29 00:00:00,537.50000000,558.75000000,530.32000000,551.32000000,428120.88093000,2020-11-29 11:59:59.999,233029471.37509790,221344,215300.60123000,117193523.95847150,0
2020-11-29 12:00:00,551.36000000,576.90000000,546.61000000,576.30000000,427155.58571000,2020-11-29 23:59:59.999,238599790.86820070,232682,225402.28076000,125957832.55849610,0
2020-11-30 00:00:00,576.32000000,593.08000000,570.07000000,588.26000000,556528.08023000,2020-11-30 11:59:59.999,324822832.65655000,271928,275212.05813000,160665621.57051230,0
2020-11-30 12:00:00,588.19000000,616.85000000,588.14000000,616.66000000,945461.37385000,2020-11-30 23:59:59.999,570550952.17349420,445909,486788.04145000,293843474.40275580,0
2020-12-01 00:00:00,616.65000000,635.70000000,585.33000000,615.93000000,833785.32058000,2020-12-01 11:59:59.999,512249723.59993070,382352,414602.72007000,254904064.28680240,0
2020-12-01 12:00:00,615.81000000,618.96000000,560.00000000,585.26000000,1330090.49318000,2020-12-01 23:59:59.999,788418559.71974960,636510,638722.28328000,378979684.61117500,0
2020-12-02 00:00:00,585.26000000,604.93000000,575.00000000,598.62000000,606642.87717000,2020-12-02 11:59:59.999,358365525.29949980,324415,302099.25379000,178631468.85412560,0
2020-12-02 12:00:00,598.62000000,601.77000000,583.41000000,596.89000000,462895.77902000,2020-12-02 23:59:59.999,274493127.90552340,280176,230381.20204000,136610245.40905620,0
2020-12-03 00:00:00,596.88000000,615.73000000,585.82000000,613.60000000,473273.49512000,2020-12-03 11:59:59.999,284416869.35980750,263210,248779.14646000,149596613.54787650,0
2020-12-03 12:00:00,613.62000000,623.44000000,605.22000000,615.85000000,462414.42211000,2020-12-03 23:59:59.999,283607749.58123150,250345,233143.43256000,143026865.08349240,0
2020-12-04 00:00:00,615.84000000,620.00000000,582.76000000,585.57000000,515704.05154000,2020-12-04 11:59:59.999,310817419.00449720,259067,237121.55559000,143045653.19756890,0
2020-12-04 12:00:00,585.29000000,595.55000000,565.82000000,567.24000000,536748.73512000,2020-12-04 23:59:59.999,313726446.89636800,297574,251103.59113000,146947529.67103780,0
2020-12-05 00:00:00,567.24000000,597.11000000,560.88000000,589.46000000,413639.50269000,2020-12-05 11:59:59.999,239927545.70673640,209551,204765.93556000,118948216.67404960,0
2020-12-05 12:00:00,589.51000000,597.10000000,583.90000000,596.80000000,287928.45295000,2020-12-05 23:59:59.999,170455079.03579840,180049,158107.37199000,93592098.36441400,0
2020-12-06 00:00:00,596.82000000,607.50000000,586.00000000,593.26000000,325981.09591000,2020-12-06 11:59:59.999,194858562.48355850,184326,161982.42578000,96871120.49260150,0
2020-12-06 12:00:00,593.23000000,604.00000000,583.00000000,601.54000000,276515.86748000,2020-12-06 23:59:59.999,164377837.81143480,179335,149017.58736000,88614385.86677100,0
2020-12-07 00:00:00,601.59000000,603.15000000,590.00000000,590.69000000,225503.37356000,2020-12-07 11:59:59.999,134394361.67065380,166621,109812.58954000,65455963.24460310,0
2020-12-07 12:00:00,590.61000000,597.59000000,584.22000000,591.28000000,272826.00233000,2020-12-07 23:59:59.999,161203725.35734420,180415,126983.55139000,75040387.70667740,0
2020-12-08 00:00:00,591.27000000,595.00000000,570.73000000,573.79000000,332535.03969000,2020-12-08 11:59:59.999,193780122.24881130,175943,156123.79629000,90993165.10089070,0
2020-12-08 12:00:00,573.71000000,580.96000000,549.22000000,554.94000000,471907.96748000,2020-12-08 23:59:59.999,268001080.91290960,246925,215765.89290000,122679819.66132490,0
2020-12-09 00:00:00,554.92000000,565.69000000,530.43000000,561.89000000,590004.48299000,2020-12-09 11:59:59.999,323347591.27280600,287843,289262.93154000,158577201.56956440,0
2020-12-09 12:00:00,561.89000000,578.08000000,559.93000000,573.09000000,407187.68439000,2020-12-09 23:59:59.999,231794564.60984670,248132,214028.75922000,121869823.35104470,0
2020-12-10 00:00:00,573.20000000,575.70000000,552.33000000,554.99000000,296840.54798000,2020-12-10 11:59:59.999,167434514.87683060,199249,141551.53777000,79875144.16964260,0
2020-12-10 12:00:00,554.99000000,568.50000000,548.11000000,558.99000000,311573.96668000,2020-12-10 23:59:59.999,173917611.39023040,177299,159850.05236000,89250440.93312260,0
2020-12-11 00:00:00,558.99000000,560.80000000,535.50000000,538.87000000,459636.26238000,2020-12-11 11:59:59.999,250173654.74299340,229013,208945.88474000,113729108.12355430,0
2020-12-11 12:00:00,538.93000000,554.76000000,537.02000000,544.43000000,309285.52079000,2020-12-11 23:59:59.999,169433775.70435240,171532,160260.78597000,87797963.54653940,0
